,PLAYER_ID,SEASON_ID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,5Y,Longevity,Longevity in drafted franchise
Karl Malone,252,1985,00,1610612762,UTH,22.0,81,76,30.555555555555557,6.222222222222222,12.54320987654321,0.496,0.0,0.024691358024691357,0.0,2.4074074074074074,5.0,0.481,2.1481481481481484,6.716049382716049,8.864197530864198,2.9135802469135803,1.2962962962962963,0.5432098765432098,3.4444444444444446,3.6419753086419755,14.851851851851851,True,19,11
Moses Malone,77449,1976,00,1610612746,BUF,22.0,2,0,3.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.0,True,19,1
Matt Maloney,1074,1996,00,1610612745,HOU,25.0,82,82,29.109756097560975,3.3048780487804876,7.5,0.441,1.8780487804878048,4.646341463414634,0.404,0.8658536585365854,1.1341463414634145,0.763,0.23170731707317074,1.7195121951219512,1.951219512195122,3.6951219512195124,1.0,0.012195121951219513,1.4878048780487805,1.524390243902439,9.353658536585366,True,6,3
Steve Malovic,77450,1979,00,1610612764,WAS,23.0,1,0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,False,1,1
Sandro Mamukelashvili,1630572,2021,00,1610612749,MIL,23.0,41,3,9.926829268292684,1.3902439024390243,2.8048780487804876,0.496,0.5365853658536586,1.2682926829268293,0.423,0.43902439024390244,0.5365853658536586,0.818,0.8536585365853658,1.146341463414634,2.0,0.5365853658536586,0.21951219512195122,0.21951219512195122,0.36585365853658536,0.6829268292682927,3.7560975609756095,False,4,2
Ted Manakas,77451,1973,00,1610612758,KCK,23.0,5,0,9.0,0.8,2.0,0.4,0.0,0.0,0,0.8,0.8,1.0,0.0,0.6,0.6,0.4,0.2,0.0,0.0,0.8,2.4,False,1,1
John Mandic,77452,1948,00,1610610029,JET,29.0,56,0,0.0,1.7321428571428572,5.392857142857143,0.321,0.0,0.0,0,1.3392857142857142,2.0535714285714284,0.652,0.0,0.0,0.0,1.4285714285714286,0.0,0.0,0.0,2.6964285714285716,4.803571428571429,False,2,1
Karim Mane,1630211,2020,00,1610612753,ORL,21.0,10,0,8.8,0.3,1.3,0.231,0.1,0.2,0.5,0.4,0.5,0.8,0.1,1.3,1.4,0.4,0.0,0.2,0.3,1.0,1.1,False,1,1
Frank Mangiapane,77453,1946,00,1610612752,NYK,21.0,6,0,0.0,0.3333333333333333,2.1666666666666665,0.154,0.0,0.0,0,0.16666666666666666,0.5,0.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8333333333333334,False,1,1
Terance Mann,1629611,2019,00,1610612746,LAC,23.0,41,6,8.829268292682928,0.9024390243902439,1.9268292682926829,0.468,0.17073170731707318,0.4878048780487805,0.35,0.43902439024390244,0.6585365853658537,0.667,0.24390243902439024,1.0975609756097562,1.3414634146341464,1.2926829268292683,0.2682926829268293,0.12195121951219512,0.43902439024390244,1.1219512195121952,2.4146341463414633,True,6,6
Tre Mann,1630544,2021,00,1610612760,OKC,21.0,60,26,22.783333333333335,3.85,9.8,0.393,1.6333333333333333,4.533333333333333,0.36,1.0833333333333333,1.3666666666666667,0.793,0.4166666666666667,2.433333333333333,2.85,1.5166666666666666,0.7833333333333333,0.2,1.1833333333333333,1.7,10.416666666666666,False,4,3
Danny Manning,330,1988,00,1610612746,LAC,23.0,26,18,36.53846153846154,6.8076923076923075,13.76923076923077,0.494,0.038461538461538464,0.19230769230769232,0.2,3.0384615384615383,3.9615384615384617,0.767,2.6923076923076925,3.8846153846153846,6.576923076923077,3.1153846153846154,1.6923076923076923,0.9615384615384616,3.576923076923077,3.423076923076923,16.692307692307693,True,15,6
Ed Manning,77454,1967,00,1610612764,BLT,24.0,71,0,13.394366197183098,1.5774647887323943,3.647887323943662,0.432,0.0,0.0,0,0.8450704225352113,1.3943661971830985,0.606,0.0,0.0,5.28169014084507,0.4507042253521127,0.0,0.0,0.0,2.1549295774647885,4.0,False,4,3
Richard Manning,316,1995,00,1610612763,VAN,26.0,29,0,10.724137931034482,1.6896551724137931,3.896551724137931,0.434,0.0,0.034482758620689655,0.0,0.3103448275862069,0.4827586206896552,0.643,0.5517241379310345,1.3448275862068966,1.896551724137931,0.2413793103448276,0.10344827586206896,0.20689655172413793,0.5862068965517241,1.2758620689655173,3.689655172413793,False,2,2
Nico Mannion,1630185,2020,00,1610612744,GSW,20.0,30,1,12.133333333333333,1.3,3.8,0.342,0.7333333333333333,2.0,0.367,0.7666666666666667,0.9333333333333333,0.821,0.2,1.3333333333333333,1.5333333333333334,2.3333333333333335,0.5333333333333333,0.03333333333333333,1.0333333333333334,0.9666666666666667,4.1,False,1,1
Pace Mannion,77456,1983,00,1610612744,GOS,23.0,57,0,8.228070175438596,0.8771929824561403,2.210526315789474,0.397,0.05263157894736842,0.22807017543859648,0.231,0.3157894736842105,0.40350877192982454,0.783,0.40350877192982454,0.631578947368421,1.0350877192982457,0.8245614035087719,0.43859649122807015,0.03508771929824561,0.40350877192982454,1.105263157894737,2.1228070175438596,True,6,1
Nick Mantis,77457,1959,00,1610612747,MNL,24.0,10,0,7.1,1.0,3.9,0.256,0.0,0.0,0,0.1,0.2,0.5,0.0,0.0,0.6,0.9,0.0,0.0,0.0,0.8,2.1,False,2,1
Pete Maravich,77459,1970,00,1610612737,ATL,24.0,81,0,36.123456790123456,9.11111111111111,19.91358024691358,0.458,0.0,0.0,0,4.987654320987654,6.234567901234568,0.8,0.0,0.0,3.6790123456790123,4.382716049382716,0.0,0.0,0.0,2.9382716049382718,23.209876543209877,True,10,4
Peter Maravich,77458,1946,00,1610610031,PIT,26.0,51,0,0.0,2.0,7.352941176470588,0.272,0.0,0.0,0,0.5882352941176471,1.1372549019607843,0.517,0.0,0.0,0.0,0.11764705882352941,0.0,0.0,0.0,2.0,4.588235294117647,False,1,1
Devyn Marble,203906,2014,00,1610612753,ORL,22.0,16,7,13.0,0.875,2.75,0.318,0.25,1.375,0.182,0.3125,1.0,0.313,0.3125,1.625,1.9375,1.0625,0.5625,0.125,0.5625,0.875,2.3125,False,2,2
Roy Marble,77460,1989,00,1610612737,ATL,23.0,24,0,6.75,0.6666666666666666,2.4166666666666665,0.276,0.0,0.08333333333333333,0.0,0.7916666666666666,1.2083333333333333,0.655,0.625,0.375,1.0,0.4583333333333333,0.2916666666666667,0.041666666666666664,0.5833333333333334,0.6666666666666666,2.125,False,2,1
Stephon Marbury,950,1996,00,1610612750,MIN,20.0,67,64,34.67164179104478,5.298507462686567,13.0,0.408,1.5223880597014925,4.298507462686567,0.354,3.656716417910448,5.029850746268656,0.727,0.8059701492537313,1.9402985074626866,2.746268656716418,7.791044776119403,1.0,0.2835820895522388,3.1343283582089554,2.373134328358209,15.776119402985074,True,13,3
Sarunas Marciulionis,36,1989,00,1610612744,GOS,26.0,75,3,22.6,3.8533333333333335,7.426666666666667,0.519,0.13333333333333333,0.52,0.256,4.226666666666667,5.373333333333333,0.787,1.12,1.8266666666666667,2.9466666666666668,1.6133333333333333,1.2533333333333334,0.09333333333333334,1.8266666666666667,3.066666666666667,12.066666666666666,True,7,4
Saul Mariaschin,77462,1947,00,1610612738,BOS,23.0,43,0,0.0,2.9069767441860463,10.767441860465116,0.27,0.0,0.0,0,1.930232558139535,2.7209302325581395,0.709,0.0,0.0,0.0,1.3953488372093024,0.0,0.0,0.0,2.813953488372093,7.744186046511628,False,1,1
Jack Marin,77463,1966,00,1610612764,BLT,22.0,74,0,17.87837837837838,3.824324324324324,8.54054054054054,0.448,0.0,0.0,0,1.9594594594594594,2.527027027027027,0.775,0.0,0.0,4.22972972972973,1.0135135135135136,0.0,0.0,0.0,2.689189189189189,9.608108108108109,True,11,6
Shawn Marion,1890,1999,00,1610612756,PHX,22.0,51,38,24.705882352941178,4.352941176470588,9.235294117647058,0.471,0.0784313725490196,0.43137254901960786,0.182,1.411764705882353,1.6666666666666667,0.847,2.0588235294117645,4.450980392156863,6.509803921568627,1.3529411764705883,0.7450980392156863,1.0392156862745099,1.0,2.215686274509804,10.196078431372548,True,16,9
Boban Marjanović,1626246,2015,00,1610612759,SAS,27.0,54,4,9.407407407407407,1.9444444444444444,3.2222222222222223,0.603,0.0,0.0,0.0,1.6111111111111112,2.111111111111111,0.763,1.3518518518518519,2.240740740740741,3.5925925925925926,0.3888888888888889,0.2222222222222222,0.42592592592592593,0.5370370370370371,1.0,5.5,True,9,1
Lauri Markkanen,1628374,2017,00,1610612741,CHI,21.0,68,68,29.705882352941178,5.5,12.676470588235293,0.434,2.1323529411764706,5.897058823529412,0.362,2.0588235294117645,2.4411764705882355,0.843,1.161764705882353,6.3088235294117645,7.470588235294118,1.161764705882353,0.5735294117647058,0.5882352941176471,1.2205882352941178,1.5147058823529411,15.191176470588236,True,8,4
Damir Markota,200806,2006,00,1610612749,MIL,21.0,30,0,5.666666666666667,0.6333333333333333,1.7333333333333334,0.365,0.2,0.5333333333333333,0.375,0.23333333333333334,0.36666666666666664,0.636,0.36666666666666664,0.6666666666666666,1.0333333333333334,0.2,0.1,0.03333333333333333,0.5,0.7333333333333333,1.7,False,1,1
Sean Marks,1752,1998,00,1610612761,TOR,23.0,8,0,3.5,0.625,1.0,0.625,0.0,0.0,0.0,0.125,0.25,0.5,0.0,0.125,0.125,0.0,0.125,0.0,0.375,0.375,1.375,True,11,2
Harvey Marlatt,77464,1970,00,1610612765,DET,22.0,23,0,9.304347826086957,1.0869565217391304,3.4782608695652173,0.313,0.0,0.0,0,0.6521739130434783,0.782608695652174,0.833,0.0,0.0,1.0,1.3043478260869565,0.0,0.0,0.0,1.173913043478261,2.8260869565217392,False,3,3
Eric Marsh,77465,1977,00,1610612744,GOS,24.0,60,0,14.183333333333334,2.05,4.816666666666666,0.426,0.0,0.0,0,0.38333333333333336,0.55,0.697,0.26666666666666666,0.9833333333333333,1.25,1.5,0.48333333333333334,0.31666666666666665,0.8333333333333334,1.85,4.483333333333333,False,1,1
Jim Marsh,77466,1971,00,1610612757,POR,26.0,39,0,9.615384615384615,1.0,3.0,0.333,0.0,0.0,0,1.0512820512820513,1.5128205128205128,0.695,0.0,0.0,2.1538461538461537,0.7692307692307693,0.0,0.0,0.0,1.2820512820512822,3.051282051282051,False,1,1
Donny Marshall,681,1995,00,1610612739,CLE,23.0,34,0,6.117647058823529,0.7058823529411765,2.0,0.353,0.20588235294117646,0.8823529411764706,0.233,0.6470588235294118,1.0294117647058822,0.629,0.2647058823529412,0.5,0.7647058823529411,0.20588235294117646,0.23529411764705882,0.058823529411764705,0.20588235294117646,0.7647058823529411,2.264705882352941,True,5,3
Donyell Marshall,923,1994,00,1610612750,MIN,22.0,40,8,25.9,3.95,10.575,0.374,0.8,2.65,0.302,2.075,3.05,0.68,1.6,3.3,4.9,1.425,0.625,1.25,1.45,1.575,10.775,True,15,1
Kendall Marshall,203088,2012,00,1610612756,PHX,21.0,48,3,14.625,1.1666666666666667,3.1458333333333335,0.371,0.4791666666666667,1.5208333333333333,0.315,0.16666666666666666,0.2916666666666667,0.571,0.08333333333333333,0.7916666666666666,0.875,2.9791666666666665,0.4583333333333333,0.08333333333333333,1.1875,1.0,2.9791666666666665,False,4,1
Naji Marshall,1630230,2020,00,1610612740,NOP,23.0,32,10,21.875,2.5625,6.53125,0.392,0.90625,2.59375,0.349,1.65625,2.34375,0.707,0.46875,4.15625,4.625,2.75,0.8125,0.3125,1.1875,1.8125,7.6875,True,5,4
Rawle Marshall,101185,2005,00,1610612742,DAL,24.0,23,9,10.478260869565217,1.0434782608695652,2.608695652173913,0.4,0.043478260869565216,0.13043478260869565,0.333,0.9565217391304348,1.2608695652173914,0.759,0.34782608695652173,1.0,1.3478260869565217,0.43478260869565216,0.34782608695652173,0.30434782608695654,0.6521739130434783,0.7391304347826086,3.0869565217391304,False,2,1
Tom Marshall,77467,1954,00,1610612758,ROC,24.0,72,0,18.569444444444443,3.0972222222222223,7.013888888888889,0.442,0.0,0.0,0,1.8194444444444444,2.6944444444444446,0.675,0.0,0.0,3.5555555555555554,1.5416666666666667,0.0,0.0,0.0,1.375,8.01388888888889,False,4,2
Vester Marshall,77468,1973,00,1610612760,SEA,25.0,13,0,13.384615384615385,0.5384615384615384,2.230769230769231,0.241,0.0,0.0,0,0.23076923076923078,0.5384615384615384,0.429,1.0769230769230769,1.7692307692307692,2.8461538461538463,0.3076923076923077,0.3076923076923077,0.23076923076923078,0.0,1.5384615384615385,1.3076923076923077,False,1,1
Bill Martin,77481,1985,00,1610612754,IND,23.0,66,0,10.469696969696969,2.1666666666666665,4.515151515151516,0.48,0.0,0.12121212121212122,0.0,0.696969696969697,0.8181818181818182,0.852,0.6363636363636364,0.9090909090909091,1.5454545454545454,0.7878787878787878,0.3181818181818182,0.10606060606060606,0.8787878787878788,1.6363636363636365,5.03030303030303,False,3,1
Bob Martin,77478,1993,00,1610612746,LAC,24.0,53,1,10.09433962264151,0.7547169811320755,1.6603773584905661,0.455,0.0,0.0,0.0,0.5849056603773585,0.9622641509433962,0.608,0.6792452830188679,1.528301886792453,2.207547169811321,0.32075471698113206,0.1509433962264151,0.6226415094339622,0.5471698113207547,2.0,2.0943396226415096,False,2,2
Brian Martin,77469,1985,00,1610612757,POR,23.0,5,0,2.8,0.4,1.0,0.4,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8,False,1,1
Caleb Martin,1628997,2019,00,1610612766,CHA,24.0,18,1,17.61111111111111,2.0555555555555554,4.666666666666667,0.44,1.1111111111111112,2.0555555555555554,0.541,0.9444444444444444,1.1666666666666667,0.81,0.5555555555555556,1.5555555555555556,2.111111111111111,1.2777777777777777,0.6666666666666666,0.3888888888888889,0.8333333333333334,1.7777777777777777,6.166666666666667,True,6,2
Cartier Martin,201858,2008,00,1610612766,CHA,24.0,33,1,8.06060606060606,0.8484848484848485,2.3333333333333335,0.364,0.30303030303030304,1.0,0.303,0.6060606060606061,0.7575757575757576,0.8,0.21212121212121213,0.7878787878787878,1.0,0.3939393939393939,0.24242424242424243,0.12121212121212122,0.2727272727272727,1.0,2.606060606060606,True,7,1
Cody Martin,1628998,2019,00,1610612766,CHA,24.0,48,3,18.8125,1.8541666666666667,4.3125,0.43,0.375,1.6041666666666667,0.234,0.875,1.3541666666666667,0.646,0.7916666666666666,2.5,3.2916666666666665,1.9791666666666667,0.8125,0.1875,0.9166666666666666,1.625,4.958333333333333,True,6,6
Cuonzo Martin,733,1995,00,1610612763,VAN,24.0,4,0,4.75,0.75,1.25,0.6,0.75,0.75,1.0,0.0,0.5,0.0,0.25,0.25,0.5,0.5,0.25,0.0,0.25,0.25,2.25,False,2,1
Darrick Martin,239,1994,00,1610612750,MIN,24.0,34,9,23.61764705882353,2.7941176470588234,6.852941176470588,0.408,0.20588235294117646,1.1176470588235294,0.184,1.6764705882352942,1.911764705882353,0.877,0.4117647058823529,1.4705882352941178,1.8823529411764706,3.911764705882353,1.0,0.0,1.8235294117647058,2.588235294117647,7.470588235294118,True,13,3
Don Martin,77473,1946,00,1610610034,BOM,27.0,54,0,0.0,1.6481481481481481,5.62962962962963,0.293,0.0,0.0,0,0.24074074074074073,0.5740740740740741,0.419,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,1.3888888888888888,3.537037037037037,False,3,3
Donald Martin,77471,1946,00,1610610032,PRO,27.0,60,0,0.0,5.183333333333334,17.033333333333335,0.304,0.0,0.0,0,1.85,2.8,0.661,0.0,0.0,0.0,0.9833333333333333,0.0,0.0,0.0,1.6333333333333333,12.216666666666667,False,2,2
Fernando Martin,77472,1986,00,1610612757,POR,25.0,24,0,6.083333333333333,0.375,1.2916666666666667,0.29,0.0,0.041666666666666664,0.0,0.16666666666666666,0.4583333333333333,0.364,0.3333333333333333,0.8333333333333334,1.1666666666666667,0.375,0.2916666666666667,0.041666666666666664,0.8333333333333334,1.0,0.9166666666666666,False,1,1
Jarell Martin,1626185,2015,00,1610612763,MEM,22.0,27,0,14.074074074074074,2.0,4.296296296296297,0.466,0.0,0.07407407407407407,0.0,1.6666666666666667,2.2962962962962963,0.726,1.4444444444444444,1.7407407407407407,3.185185185185185,0.5555555555555556,0.2962962962962963,0.25925925925925924,0.7037037037037037,2.1481481481481484,5.666666666666667,False,4,3
Jaylen Martin,1641798,2024,00,1610612751,BKN,20.0,2,0,1.5,0.5,0.5,1.0,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.5,False,1,1
Jeff Martin,77474,1989,00,1610612746,LAC,23.0,69,23,19.579710144927535,2.463768115942029,6.0,0.411,0.028985507246376812,0.21739130434782608,0.133,1.318840579710145,1.8695652173913044,0.705,1.1304347826086956,1.173913043478261,2.3043478260869565,0.6376811594202898,0.5942028985507246,0.2318840579710145,0.6811594202898551,1.4057971014492754,6.27536231884058,False,2,2
Jeremiah Martin,1629725,2019,00,1610612751,BKN,24.0,9,0,11.0,2.6666666666666665,5.888888888888889,0.453,0.5555555555555556,2.0,0.278,1.2222222222222223,1.5555555555555556,0.786,0.1111111111111111,1.0,1.1111111111111112,2.0,0.7777777777777778,0.2222222222222222,0.4444444444444444,0.7777777777777778,7.111111111111111,False,2,1
KJ Martin,1630231,2020,00,1610612745,HOU,20.0,45,8,23.733333333333334,3.6,7.066666666666666,0.509,0.7777777777777778,2.1333333333333333,0.365,1.3333333333333333,1.8666666666666667,0.714,1.6222222222222222,3.7555555555555555,5.377777777777778,1.0666666666666667,0.6666666666666666,0.9111111111111111,0.8444444444444444,1.9777777777777779,9.311111111111112,True,5,3
Kelan Martin,1629103,2019,00,1610612750,MIN,24.0,31,4,15.96774193548387,2.2903225806451615,5.838709677419355,0.392,0.8064516129032258,3.096774193548387,0.26,0.967741935483871,1.0,0.968,0.3870967741935484,2.7096774193548385,3.096774193548387,0.7419354838709677,0.22580645161290322,0.2903225806451613,0.6451612903225806,1.6451612903225807,6.354838709677419,False,3,1
Kenyon Martin,2030,2000,00,1610612751,NJN,23.0,68,68,33.44117647058823,5.088235294117647,11.426470588235293,0.445,0.014705882352941176,0.16176470588235295,0.091,1.7794117647058822,2.823529411764706,0.63,2.014705882352941,5.367647058823529,7.382352941176471,1.9264705882352942,1.1470588235294117,1.661764705882353,2.0294117647058822,4.132352941176471,11.970588235294118,True,15,4
Kevin Martin,2755,2004,00,1610612758,SAC,22.0,45,0,10.11111111111111,1.0,2.6,0.385,0.1111111111111111,0.5555555555555556,0.2,0.8,1.2222222222222223,0.655,0.6444444444444445,0.6444444444444445,1.288888888888889,0.4888888888888889,0.35555555555555557,0.06666666666666667,0.5333333333333333,0.7777777777777778,2.911111111111111,True,12,6
Larue Martin,77475,1972,00,1610612757,POR,23.0,77,0,12.935064935064934,1.8831168831168832,4.753246753246753,0.396,0.0,0.0,0,0.6493506493506493,1.0,0.649,0.0,0.0,4.64935064935065,0.5454545454545454,0.0,0.0,0.0,2.103896103896104,4.415584415584416,False,4,4
Mo Martin,77476,1986,00,1610612743,DEN,22.0,43,0,6.651162790697675,1.186046511627907,3.13953488372093,0.378,0.06976744186046512,0.3488372093023256,0.2,0.9767441860465116,1.5348837209302326,0.636,0.27906976744186046,0.6744186046511628,0.9534883720930233,0.813953488372093,0.3023255813953488,0.13953488372093023,0.7674418604651163,1.1162790697674418,3.4186046511627906,False,2,2
Phil Martin,77477,1954,00,1610612737,MIH,27.0,7,0,6.714285714285714,0.7142857142857143,2.7142857142857144,0.263,0.0,0.0,0,0.2857142857142857,0.2857142857142857,1.0,0.0,0.0,1.4285714285714286,0.8571428571428571,0.0,0.0,0.0,1.0,1.7142857142857142,False,1,1
Ronald Martin,77479,1961,00,1610612752,NYK,23.0,66,0,15.424242424242424,1.4393939393939394,4.424242424242424,0.325,0.0,0.0,0,0.5606060606060606,0.8333333333333334,0.673,0.0,0.0,2.393939393939394,1.7424242424242424,0.0,0.0,0.0,2.393939393939394,3.4393939393939394,False,1,1
Slater Martin,77480,1949,00,1610612747,MNL,24.0,67,0,0.0,1.5820895522388059,4.507462686567164,0.351,0.0,0.0,0,0.8805970149253731,1.3880597014925373,0.634,0.0,0.0,0.0,2.208955223880597,0.0,0.0,0.0,2.417910447761194,4.044776119402985,True,11,7
Tyrese Martin,1631213,2022,00,1610612737,ATL,24.0,16,0,4.125,0.5625,1.4375,0.391,0.0625,0.4375,0.143,0.125,0.125,1.0,0.3125,0.4375,0.75,0.125,0.0625,0.0,0.125,0.125,1.3125,False,2,1
Jamal Mashburn,469,1993,00,1610612742,DAL,21.0,79,73,36.65822784810127,7.10126582278481,17.49367088607595,0.406,1.0759493670886076,3.7848101265822787,0.284,3.8734177215189876,5.544303797468355,0.699,1.3544303797468353,3.1139240506329116,4.468354430379747,3.367088607594937,1.1265822784810127,0.17721518987341772,3.1012658227848102,2.5949367088607596,19.151898734177216,True,11,4
Al Masino,77482,1952,00,1610612737,MIH,25.0,72,0,24.625,1.8611111111111112,5.555555555555555,0.335,0.0,0.0,0,1.7777777777777777,2.8333333333333335,0.627,0.0,0.0,2.4583333333333335,2.2222222222222223,0.0,0.0,0.0,3.5,5.5,False,2,1
Anthony Mason,193,1989,00,1610612751,NJN,23.0,21,0,5.142857142857143,0.6666666666666666,1.9047619047619047,0.35,0.0,0.0,0.0,0.42857142857142855,0.7142857142857143,0.6,0.5238095238095238,1.0952380952380953,1.619047619047619,0.3333333333333333,0.09523809523809523,0.09523809523809523,0.5238095238095238,0.9523809523809523,1.7619047619047619,True,13,1
Desmond Mason,2046,2000,00,1610612760,SEA,23.0,78,14,19.53846153846154,2.423076923076923,5.628205128205129,0.431,0.23076923076923078,0.8589743589743589,0.269,0.8589743589743589,1.1666666666666667,0.736,0.9230769230769231,2.269230769230769,3.1923076923076925,0.8076923076923077,0.5,0.2564102564102564,0.6794871794871795,1.8717948717948718,5.935897435897436,True,10,3
Frank Mason III,1628412,2017,00,1610612758,SAC,24.0,52,2,18.923076923076923,2.769230769230769,7.3076923076923075,0.379,0.5961538461538461,1.6538461538461537,0.36,1.8076923076923077,2.2115384615384617,0.817,0.5769230769230769,1.9230769230769231,2.5,2.826923076923077,0.6538461538461539,0.19230769230769232,1.25,1.3846153846153846,7.9423076923076925,False,4,2
Roger Mason Jr.,2427,2002,00,1610612741,CHI,22.0,17,0,6.705882352941177,0.6470588235294118,1.8235294117647058,0.355,0.35294117647058826,1.0588235294117647,0.333,0.11764705882352941,0.11764705882352941,1.0,0.11764705882352941,0.5882352941176471,0.7058823529411765,0.7058823529411765,0.23529411764705882,0.0,0.29411764705882354,1.1764705882352942,1.7647058823529411,True,10,2
Tony Massenburg,763,1990,00,1610612759,SAN,23.0,35,0,4.6,0.7714285714285715,1.7142857142857142,0.45,0.0,0.0,0.0,0.8,1.2857142857142858,0.622,0.6571428571428571,1.0,1.6571428571428573,0.11428571428571428,0.11428571428571428,0.2571428571428571,0.37142857142857144,0.7428571428571429,2.342857142857143,True,13,2
Eddie Mast,77483,1970,00,1610612752,NYK,22.0,30,0,5.466666666666667,0.8333333333333334,2.2,0.379,0.0,0.0,0,0.36666666666666664,0.6666666666666666,0.55,0.0,0.0,1.8666666666666667,0.13333333333333333,0.0,0.0,0.0,0.8333333333333334,2.033333333333333,False,3,2
Yante Maten,1628999,2018,00,1610612748,MIA,22.0,2,0,6.5,0.5,2.0,0.25,0.0,0.5,0.0,0.0,0.0,0.0,0.5,1.0,1.5,0.0,0.5,0.0,0.0,0.0,1.0,False,1,1
Garrison Mathews,1629726,2019,00,1610612764,WAS,23.0,18,0,12.61111111111111,1.3333333333333333,3.111111111111111,0.429,1.0555555555555556,2.5555555555555554,0.413,1.7222222222222223,1.8888888888888888,0.912,0.3333333333333333,1.0,1.3333333333333333,0.5555555555555556,0.4444444444444444,0.05555555555555555,0.4444444444444444,1.7777777777777777,5.444444444444445,True,6,2
Mangok Mathiang,1628493,2017,00,1610612766,CHA,25.0,4,0,5.0,1.0,1.75,0.571,0.0,0.0,0.0,0.0,0.25,0.0,0.75,1.75,2.5,0.0,0.25,0.0,0.0,1.25,2.0,False,1,1
Dakota Mathias,1629751,2020,00,1610612755,PHI,25.0,8,2,15.375,2.375,6.0,0.396,1.0,3.25,0.308,0.25,0.75,0.333,0.125,0.75,0.875,1.625,0.125,0.375,0.125,0.875,6.0,False,2,1
Bennedict Mathurin,1631097,2022,00,1610612754,IND,21.0,78,17,28.487179487179485,5.294871794871795,12.192307692307692,0.434,1.2820512820512822,3.9743589743589745,0.323,4.82051282051282,5.82051282051282,0.828,1.1153846153846154,2.9615384615384617,4.076923076923077,1.4871794871794872,0.6153846153846154,0.16666666666666666,1.9487179487179487,2.076923076923077,16.692307692307693,False,3,3
Karlo Matković,1631255,2024,00,1610612740,NOP,23.0,4,0,7.5,0.5,0.75,0.667,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.0,2.25,0.0,0.5,0.5,1.0,1.0,1.0,False,1,1
Wes Matthews,77484,1980,00,1610612764,WAS,21.0,45,0,25.8,4.977777777777778,9.977777777777778,0.499,0.1111111111111111,0.3333333333333333,0.333,2.2,2.8666666666666667,0.767,0.6666666666666666,0.8222222222222222,1.488888888888889,4.4222222222222225,1.0222222222222221,0.2222222222222222,3.311111111111111,2.6666666666666665,12.266666666666667,True,9,1
Wesley Matthews,202083,2009,00,1610612762,UTA,23.0,82,48,24.695121951219512,3.3292682926829267,6.890243902439025,0.483,0.7682926829268293,2.0121951219512195,0.382,1.951219512195122,2.3536585365853657,0.829,0.6097560975609756,1.7195121951219512,2.3292682926829267,1.5121951219512195,0.7804878048780488,0.18292682926829268,1.1341463414634145,1.853658536585366,9.378048780487806,True,15,1
